order_id,student_id,timestamp,courses,n_courses,order_revenue,is_bundle,order_number,is_repeat_order,days_since_previous_order
347,338,2026-08-23 06:47:37,Аналитика про | Аналитика старт,2,14950.0,True,1,False,
348,339,2026-08-11 12:22:26,К ВУЗу,1,6450.0,False,1,False,
349,340,2026-08-29 09:29:52,АВ тестам | Аналитика старт,2,11950.0,True,1,False,
350,341,2026-08-23 11:59:04,ML про,1,8950.0,False,1,False,
351,342,2026-08-13 09:48:34,Теория вероятностей,1,9950.0,False,1,False,
352,343,2026-09-01 19:07:54,ML старт,1,8950.0,False,1,False,
353,344,2026-09-06 14:48:52,AI агенты,1,8950.0,False,1,False,
354,345,2026-09-03 16:33:15,Аналитика про,1,8950.0,False,1,False,
355,346,2026-08-18 10:15:05,ML старт,1,8745.0,False,1,False,
356,347,2026-09-06 18:35:08,Аналитика про,1,7475.0,False,1,False,
357,348,2026-08-12 19:17:21,К ВУЗу,1,6950.0,False,1,False,
358,349,2026-09-09 16:10:16,Алгоритмы старт,1,7475.0,False,1,False,
359,350,2026-09-05 18:12:55,Аналитика про,1,8450.0,False,1,False,
360,351,2026-08-20 11:12:25,Линейная алгебра,1,9450.0,False,1,False,
361,352,2026-09-03 16:22:06,Алгоритмы про,1,8450.0,False,1,False,
362,353,2026-08-22 11:39:22,Аналитика старт,1,8950.0,False,1,False,
363,354,2026-09-04 13:47:25,Дискретка,1,8245.0,False,1,False,
364,355,2026-09-02 14:30:26,Backend про,1,8450.0,False,1,False,
365,356,2026-08-09 13:48:05,Backend старт,1,6950.0,False,1,False,
366,357,2026-08-24 02:46:33,Теория вероятностей,1,9950.0,False,1,False,
367,358,2026-09-09 06:30:33,Аналитика про,1,8450.0,False,1,False,
368,359,2026-09-06 18:40:33,Аналитика старт,1,7475.0,False,1,False,
369,360,2026-08-23 20:57:22,AI агенты,1,8950.0,False,1,False,
370,361,2026-08-17 10:53:42,ML старт | Алгоритмы старт,2,17490.0,True,1,False,
371,362,2026-09-05 14:52:23,ML про,1,8450.0,False,1,False,
372,363,2026-09-04 06:28:52,Backend про,1,8945.0,False,1,False,
373,364,2026-08-13 00:01:02,Аналитика про,1,8475.0,False,1,False,
374,365,2026-08-09 16:15:08,ML старт,1,6490.0,False,1,False,
375,366,2026-09-06 15:18:37,AI агенты | ML про | ML старт | Алгоритмы старт,4,8950.0,True,1,False,
376,367,2026-08-23 18:18:15,Аналитика старт,1,8245.0,False,1,False,
377,368,2026-08-24 14:21:10,Аналитика про,1,8950.0,False,1,False,
378,369,2026-08-09 18:53:23,Алгоритмы старт,1,4495.0,False,1,False,
379,370,2026-08-08 14:10:35,Backend старт,1,6490.0,False,1,False,
380,370,2026-08-22 11:14:12,Backend про,1,5750.0,False,2,True,13.877511574074074
381,371,2026-08-09 17:17:09,ML старт | Алгоритмы старт,2,9900.0,True,1,False,
382,372,2026-08-22 15:11:44,AI агенты,1,7450.0,False,1,False,
383,373,2026-08-22 18:58:36,Алгоритмы про | Алгоритмы старт,2,14950.0,True,1,False,
384,374,2026-08-09 19:11:48,Data Science,1,6450.0,False,1,False,
385,375,2026-09-04 14:19:28,Алгоритмы про,1,7000.0,False,1,False,
386,376,2026-09-03 15:43:04,К ВУЗу,1,6950.0,False,1,False,
387,377,2026-09-05 19:24:12,Аналитика про | Аналитика старт,2,14950.0,True,1,False,
388,378,2026-09-04 15:08:47,Аналитика про,1,8950.0,False,1,False,
389,379,2026-09-04 11:44:55,Аналитика про,1,7475.0,False,1,False,
390,380,2026-08-09 17:19:11,ML старт,1,6490.0,False,1,False,
391,381,2026-09-09 14:46:43,Аналитика старт,1,8950.0,False,1,False,
392,382,2026-08-09 18:58:42,ML старт | Алгоритмы старт,2,8900.0,True,1,False,
393,383,2026-09-04 14:11:02,Аналитика про,1,8950.0,False,1,False,
394,384,2026-09-04 20:38:50,Аналитика про,1,8450.0,False,1,False,
395,385,2026-09-02 14:17:34,АВ тестам | Аналитика старт,2,11950.0,True,1,False,
396,386,2026-08-19 13:53:46,Backend про,1,7000.0,False,1,False,
397,387,2026-08-31 09:09:41,AI агенты,1,8545.0,False,1,False,
398,388,2026-08-12 13:28:18,ML старт,1,7000.0,False,1,False,
399,389,2026-08-09 10:18:12,ML старт | Алгоритмы старт,2,9900.0,True,1,False,
400,389,2026-08-10 19:12:23,Аналитика старт,1,5990.0,False,2,True,1.3709606481481482
401,390,2026-09-01 02:23:30,Аналитика старт,1,8975.0,False,1,False,
402,391,2026-08-14 18:55:11,Алгоритмы старт,1,8745.0,False,1,False,
403,392,2026-08-20 13:14:17,Аналитика старт,1,8745.0,False,1,False,
404,393,2026-08-29 09:45:18,Мат анализ,1,9450.0,False,1,False,
405,394,2026-09-05 10:17:43,Алгоритмы про,1,8950.0,False,1,False,
406,395,2026-09-03 11:18:32,ML про,1,8950.0,False,1,False,
407,396,2026-09-06 19:15:37,Мат анализ,1,9950.0,False,1,False,
408,397,2026-09-05 11:02:15,Аналитика старт,1,8950.0,False,1,False,
409,398,2026-09-05 18:06:36,ML про,1,8950.0,False,1,False,
410,399,2026-09-06 19:02:33,ML про,1,8950.0,False,1,False,
411,400,2026-08-09 16:12:09,Алгоритмы старт,1,6490.0,False,1,False,
412,401,2026-08-08 22:16:55,Backend про,1,8245.0,False,1,False,
413,402,2026-08-09 17:25:40,ML старт | Алгоритмы старт,2,9990.0,True,1,False,
414,402,2026-09-03 17:30:08,ML про,1,8450.0,False,2,True,25.003101851851852
415,403,2026-08-31 10:18:44,Backend про,1,8950.0,False,1,False,
416,404,2026-09-02 19:30:00,Алгоритмы про,1,7475.0,False,1,False,
417,405,2026-09-05 14:29:26,Backend старт,1,8950.0,False,1,False,
418,406,2026-09-05 13:55:08,ML про,1,8450.0,False,1,False,
419,407,2026-09-09 23:11:20,Линейная алгебра,1,8950.0,False,1,False,
420,408,2026-08-10 15:22:41,Аналитика старт,1,6490.0,False,1,False,
421,409,2026-09-03 21:58:56,AI агенты,1,5000.0,False,1,False,
422,410,2026-08-08 16:51:05,Backend старт,1,6490.0,False,1,False,
423,411,2026-08-30 11:21:33,AI агенты,1,8545.0,False,1,False,
424,412,2026-08-08 14:06:52,ML старт | Алгоритмы старт,2,9990.0,True,1,False,
425,413,2026-08-18 19:40:47,Аналитика старт,1,8745.0,False,1,False,
426,414,2026-09-05 16:25:16,ML про,1,8950.0,False,1,False,
427,415,2026-08-09 04:51:42,Backend старт,1,4995.0,False,1,False,
428,416,2026-09-05 21:19:33,Backend про | ML про,2,13950.0,True,1,False,
429,417,2026-08-11 10:51:54,К ВУЗу,1,6950.0,False,1,False,
430,418,2026-08-26 04:03:43,Backend про | Backend старт,2,14950.0,True,1,False,
431,419,2026-09-02 10:06:52,ML про | Алгоритмы про,2,14950.0,True,1,False,
432,420,2026-08-14 20:17:00,К ВУЗу,1,6950.0,False,1,False,
433,421,2026-08-08 20:25:37,Data Engenering | Алгоритмы,2,9990.0,True,1,False,
434,422,2026-09-02 15:30:05,Теория вероятностей,1,9450.0,False,1,False,
435,423,2026-09-01 12:44:58,ML про,1,7475.0,False,1,False,
436,424,2026-08-23 17:45:31,AI агенты | Аналитика про,2,14950.0,True,1,False,
437,425,2026-08-24 07:03:39,AI агенты,1,8503.0,False,1,False,
438,426,2026-08-13 09:26:22,ML старт,1,6000.0,False,1,False,
439,427,2026-08-08 19:23:46,ML старт | Алгоритмы,2,9900.0,True,1,False,
440,428,2026-09-04 18:33:44,ML про | ML старт,2,17900.0,True,1,False,
441,429,2026-09-08 13:04:06,Мат анализ,1,9950.0,False,1,False,
442,430,2026-08-04 13:38:06,К ВУЗу,1,8950.0,False,1,False,
443,430,2026-08-23 16:17:56,К ВУЗу,1,8000.0,False,2,True,19.11099537037037
444,431,2026-09-05 15:28:29,Алгоритмы старт,1,8950.0,False,1,False,
445,432,2026-08-29 19:39:58,Backend про,1,8950.0,False,1,False,
446,432,2026-08-30 10:31:12,AI агенты,1,8545.0,False,2,True,0.618912037037037
447,433,2026-08-09 19:40:37,ML старт | Алгоритмы старт,2,9900.0,True,1,False,
448,434,2026-09-06 15:23:19,Backend про,1,8450.0,False,1,False,
449,435,2026-08-09 16:13:53,Аналитика про | Аналитика старт,2,9900.0,True,1,False,
450,436,2026-08-23 15:04:52,Алгоритмы про,1,8450.0,False,1,False,
451,437,2026-08-04 09:08:31,ML про,1,8950.0,False,1,False,
452,437,2026-08-04 09:35:00,Аналитика старт,1,7890.0,False,2,True,0.018391203703703705
453,437,2026-08-22 08:23:59,AI агенты,1,8950.0,False,3,True,17.950682870370372
454,437,2026-08-30 16:16:42,AI агенты,1,1000.0,False,4,True,8.328275462962964
455,438,2026-09-09 13:24:37,Аналитика про,1,8950.0,False,1,False,
456,439,2026-08-09 20:20:29,Backend старт,1,6490.0,False,1,False,
457,440,2026-08-24 03:20:05,ML про,1,7475.0,False,1,False,
458,441,2026-08-16 09:40:30,Алгоритмы старт,1,8745.0,False,1,False,
459,442,2026-08-14 11:21:45,К ВУЗу,1,6950.0,False,1,False,
460,443,2026-08-04 10:14:38,Линейная алгебра | Мат анализ,2,16950.0,True,1,False,
461,444,2026-09-09 16:46:07,Алгоритмы про | Алгоритмы старт,2,14950.0,True,1,False,
462,445,2026-08-10 00:36:19,Аналитика про,1,4950.0,False,1,False,
463,446,2026-08-10 09:02:50,Data Engenering,1,6950.0,False,1,False,
464,447,2026-08-23 13:46:56,Backend про,1,8450.0,False,1,False,
465,448,2026-08-14 14:23:30,ML про | ML старт,2,16950.0,True,1,False,
466,449,2026-09-06 17:28:24,Алгоритмы старт,1,8950.0,False,1,False,
467,450,2026-09-03 06:06:37,Backend про,1,8950.0,False,1,False,
468,451,2026-08-08 16:24:46,Backend про,1,8245.0,False,1,False,
469,452,2026-08-25 21:09:34,AI агенты,1,8450.0,False,1,False,
470,453,2026-08-11 17:07:53,Алгоритмы старт,1,4950.0,False,1,False,
471,454,2026-09-07 04:33:26,ML про,1,8950.0,False,1,False,
472,455,2026-08-25 07:53:50,Backend старт,1,8950.0,False,1,False,
473,456,2026-09-08 17:57:42,Мат анализ,1,9950.0,False,1,False,
474,457,2026-08-09 10:16:31,Алгоритмы старт,1,6490.0,False,1,False,
475,458,2026-08-22 11:58:37,Backend про,1,8450.0,False,1,False,
476,459,2026-08-07 11:31:08,Мат анализ,1,9950.0,False,1,False,
477,460,2026-08-12 13:12:40,Аналитика старт,1,8745.0,False,1,False,
478,461,2026-09-05 15:01:05,Аналитика про | Аналитика старт,2,14950.0,True,1,False,
479,462,2026-08-09 16:45:22,Алгоритмы старт,1,500.0,False,1,False,
480,463,2026-08-25 13:16:31,ML про,1,8950.0,False,1,False,
481,464,2026-08-10 18:30:49,Аналитика старт,1,4500.0,False,1,False,
482,465,2026-09-07 08:21:23,Алгоритмы,1,4225.0,False,1,False,
483,466,2026-08-26 13:56:39,ML про,1,8950.0,False,1,False,
484,467,2026-08-10 13:55:50,Аналитика старт,1,6490.0,False,1,False,
485,468,2026-08-19 07:10:12,Линейная алгебра,1,9450.0,False,1,False,
486,469,2026-08-08 19:45:24,Алгоритмы,1,4950.0,False,1,False,
487,470,2026-08-09 17:24:05,ML старт | Алгоритмы,2,9900.0,True,1,False,
488,471,2026-09-04 18:12:51,Линейная алгебра,1,9950.0,False,1,False,
489,472,2026-09-06 13:45:12,ML про,1,8950.0,False,1,False,
490,473,2026-08-08 13:57:16,Алгоритмы,1,10000.0,False,1,False,
491,474,2026-08-14 07:16:32,К ВУЗу,1,6950.0,False,1,False,
492,475,2026-08-24 15:16:31,Линейная алгебра,1,9950.0,False,1,False,
493,476,2026-08-09 14:14:07,ML старт | Алгоритмы старт,2,8900.0,True,1,False,
494,477,2026-08-06 14:52:49,Теория вероятностей,1,500.0,False,1,False,
495,477,2026-08-18 15:06:11,Линейная алгебра,1,9450.0,False,2,True,12.009282407407408
496,478,2026-08-10 00:13:55,Data Engenering,1,6450.0,False,1,False,
497,479,2026-08-16 09:40:02,Аналитика старт,1,8745.0,False,1,False,
498,480,2026-08-04 16:17:19,Data Science,1,15695.0,False,1,False,
499,481,2026-08-07 13:09:54,ML про,1,8745.0,False,1,False,
500,482,2026-08-15 16:30:16,ML старт | Алгоритмы,2,16950.0,True,1,False,
501,483,2026-08-29 19:38:52,AI агенты,1,8450.0,False,1,False,
502,484,2026-08-15 19:17:47,Аналитика старт,1,8745.0,False,1,False,
503,485,2026-08-22 16:02:00,Аналитика про,1,8450.0,False,1,False,
504,486,2026-09-02 09:28:52,Backend про,1,8950.0,False,1,False,
505,487,2026-09-05 11:02:17,ML про | ML старт,2,14950.0,True,1,False,
506,488,2026-08-09 16:36:09,Алгоритмы,1,19350.0,False,1,False,
507,489,2026-08-24 08:47:25,ML старт,1,8850.0,False,1,False,
508,490,2026-09-04 10:01:44,AI агенты,1,8450.0,False,1,False,
509,491,2026-09-07 09:04:54,Аналитика про,1,8950.0,False,1,False,
510,492,2026-08-20 14:21:52,Теория вероятностей,1,9950.0,False,1,False,
511,493,2026-09-02 16:44:53,Линейная алгебра,1,9950.0,False,1,False,
512,494,2026-09-05 19:15:54,Алгоритмы про,1,8959.0,False,1,False,
513,495,2026-09-01 10:30:21,ML про | ML старт,2,14950.0,True,1,False,
514,496,2026-08-22 15:01:37,ML старт,1,8950.0,False,1,False,
515,497,2026-08-31 12:11:14,Backend про,1,8950.0,False,1,False,
516,498,2026-08-10 18:10:53,Аналитика про | Аналитика старт,2,9000.0,True,1,False,
517,499,2026-09-08 13:24:34,Аналитика про,1,8950.0,False,1,False,
518,500,2026-08-10 13:21:01,Аналитика старт,1,6490.0,False,1,False,
519,501,2026-08-20 14:06:32,ML старт,1,8745.0,False,1,False,
520,502,2026-09-05 10:11:25,ML про,1,8450.0,False,1,False,
521,503,2026-08-31 14:40:32,Аналитика про | Аналитика старт,2,14943.0,True,1,False,
522,504,2026-09-03 06:27:49,Аналитика старт,1,5975.0,False,1,False,
523,505,2026-08-11 18:00:05,ML старт | Алгоритмы старт,2,9900.0,True,1,False,
524,506,2026-08-27 12:29:06,AI агенты,1,8950.0,False,1,False,
525,507,2026-08-08 20:12:46,ML старт,1,6490.0,False,1,False,
526,508,2026-08-09 21:33:27,Backend старт | Алгоритмы старт,2,9900.0,True,1,False,
527,508,2026-09-03 08:29:32,Backend про,1,5750.0,False,2,True,24.455613425925925
528,509,2026-09-07 16:51:31,Теория вероятностей,1,18900.0,False,1,False,
529,510,2026-09-05 10:34:42,AI агенты,1,8950.0,False,1,False,
530,511,2026-08-08 17:29:42,Аналитика старт,1,4950.0,False,1,False,
531,512,2026-08-08 16:43:12,Алгоритмы старт,1,4995.0,False,1,False,
532,513,2026-08-23 17:34:10,AI агенты | Алгоритмы про,2,13950.0,True,1,False,
533,514,2026-08-23 09:48:08,ML старт,1,8950.0,False,1,False,
534,515,2026-09-05 12:09:36,Аналитика про,1,8450.0,False,1,False,
535,516,2026-08-08 16:59:49,Алгоритмы старт | Аналитика старт,2,9900.0,True,1,False,
536,517,2026-09-05 12:48:03,Аналитика про,1,8950.0,False,1,False,
537,518,2026-08-08 12:37:37,Алгоритмы старт,1,6490.0,False,1,False,
538,519,2026-08-10 16:09:27,Алгоритмы старт | Аналитика про | Аналитика старт,3,14850.0,True,1,False,
539,520,2026-08-09 09:27:27,Аналитика старт,1,6490.0,False,1,False,
540,521,2026-08-12 14:21:51,К ВУЗу,1,6450.0,False,1,False,
541,522,2026-08-17 16:24:17,К ВУЗу,1,6950.0,False,1,False,
542,523,2026-09-02 11:00:48,Backend про,1,8450.0,False,1,False,
543,524,2026-09-01 11:54:01,Аналитика про,1,8945.0,False,1,False,
544,525,2026-08-22 15:39:49,Аналитика старт,1,8950.0,False,1,False,
545,526,2026-08-27 13:32:56,AI агенты,1,8950.0,False,1,False,
546,527,2026-08-09 10:49:47,ML старт | Алгоритмы старт,2,9900.0,True,1,False,
547,528,2026-09-06 16:54:20,ML про,1,8950.0,False,1,False,
548,529,2026-08-24 13:11:03,Алгоритмы про | Алгоритмы старт,2,14950.0,True,1,False,
549,530,2026-09-06 19:09:38,Аналитика про,1,8950.0,False,1,False,
550,531,2026-08-30 10:04:17,Backend старт,1,8950.0,False,1,False,
551,532,2026-08-08 16:22:47,Аналитика про | Аналитика старт,2,9990.0,True,1,False,
552,533,2026-09-05 10:24:14,AI агенты,1,8450.0,False,1,False,
553,534,2026-08-30 12:55:04,AI агенты,1,8450.0,False,1,False,
554,535,2026-08-30 08:24:30,Backend старт | Алгоритмы старт,2,14950.0,True,1,False,
555,536,2026-08-12 12:22:52,Аналитика про | Аналитика старт,2,16950.0,True,1,False,
556,537,2026-08-12 04:49:43,ML старт | Алгоритмы старт,2,9900.0,True,1,False,
557,538,2026-08-31 06:14:52,Backend старт | Алгоритмы старт,2,14950.0,True,1,False,
558,539,2026-08-23 20:55:41,AI агенты,1,8950.0,False,1,False,
559,540,2026-09-05 14:57:41,Аналитика про,1,8950.0,False,1,False,
560,541,2026-09-02 10:48:17,Алгоритмы старт | Аналитика старт,2,14950.0,True,1,False,
561,542,2026-08-23 18:26:56,Backend старт,1,8950.0,False,1,False,
562,543,2026-08-09 14:01:24,Алгоритмы старт,1,4950.0,False,1,False,
563,544,2026-08-10 06:26:01,Алгоритмы,1,4995.0,False,1,False,
564,545,2026-09-05 19:45:17,ML про,1,8950.0,False,1,False,
565,546,2026-08-10 19:07:51,Аналитика старт,1,6490.0,False,1,False,
566,547,2026-09-01 15:53:22,Backend про | Алгоритмы про,2,14950.0,True,1,False,
567,548,2026-09-08 12:45:32,AI агенты | ML про,2,13950.0,True,1,False,
568,549,2026-08-24 05:25:17,AI агенты | Backend про,2,16445.0,True,1,False,
569,550,2026-08-09 16:24:42,Алгоритмы старт,1,5463.34,False,1,False,
570,551,2026-09-02 09:58:19,Backend про,1,8950.0,False,1,False,
571,552,2026-08-26 04:37:12,Аналитика про,1,7475.0,False,1,False,
572,553,2026-09-05 18:27:14,ML про,1,8950.0,False,1,False,
573,554,2026-08-08 12:44:01,ML старт | Алгоритмы старт,2,10000.0,True,1,False,
574,555,2026-09-02 09:38:46,Алгоритмы про | Алгоритмы старт,2,14950.0,True,1,False,
575,556,2026-09-05 15:17:14,Аналитика про,1,7475.0,False,1,False,
576,557,2026-08-23 16:56:11,ML про,1,8950.0,False,1,False,
577,558,2026-09-02 08:49:58,Линейная алгебра,1,8245.0,False,1,False,
578,559,2026-08-23 04:11:37,Алгоритмы,1,8450.0,False,1,False,
579,560,2026-08-25 14:09:51,AI агенты,1,8950.0,False,1,False,
580,561,2026-09-03 18:55:28,Теория вероятностей,1,18900.0,False,1,False,
581,562,2026-08-17 22:34:23,ML старт,1,8745.0,False,1,False,
582,563,2026-08-09 17:28:24,Аналитика старт,1,6490.0,False,1,False,
583,564,2026-08-16 04:38:14,Аналитика старт,1,8745.0,False,1,False,
584,565,2026-08-30 15:30:24,Алгоритмы про | Алгоритмы старт,2,13950.0,True,1,False,
585,566,2026-08-30 18:45:42,ML про,1,8450.0,False,1,False,
586,567,2026-09-09 15:06:26,AI агенты | Алгоритмы про,2,14950.0,True,1,False,
587,568,2026-08-27 15:10:07,ML старт | Аналитика про,2,14950.0,True,1,False,
588,569,2026-09-06 08:00:03,Backend про,1,8950.0,False,1,False,
589,570,2026-08-09 09:24:57,Алгоритмы старт | Аналитика старт,2,9990.0,True,1,False,
590,571,2026-08-04 17:19:52,ML про | ML старт,2,16950.0,True,1,False,
591,572,2026-09-02 14:54:22,Аналитика про,1,8945.0,False,1,False,
592,573,2026-08-30 09:39:42,AI агенты,1,8950.0,False,1,False,
593,574,2026-09-04 16:29:01,ML про,1,7475.0,False,1,False,
594,575,2026-08-19 09:21:46,Алгоритмы старт | Аналитика про | Аналитика старт,3,24735.0,True,1,False,
595,576,2026-09-04 17:26:34,ML старт,1,7475.0,False,1,False,
596,577,2026-08-09 16:26:30,Backend старт,1,5463.33,False,1,False,
597,578,2026-08-21 12:29:55,Аналитика про,1,8245.0,False,1,False,
598,579,2026-08-06 16:20:47,ML старт,1,8245.0,False,1,False,
599,580,2026-08-23 14:38:29,AI агенты,1,8950.0,False,1,False,
600,581,2026-08-23 11:19:47,ML про,1,8950.0,False,1,False,
601,582,2026-09-04 15:03:52,Аналитика старт,1,8950.0,False,1,False,
602,583,2026-08-25 04:27:38,AI агенты,1,8950.0,False,1,False,
603,584,2026-08-10 15:33:39,Алгоритмы старт,1,6490.0,False,1,False,
604,585,2026-08-29 19:40:39,AI агенты | ML про,2,13950.0,True,1,False,
605,586,2026-08-12 17:45:53,Аналитика старт,1,8745.0,False,1,False,
606,587,2026-08-26 21:47:21,AI агенты,1,8450.0,False,1,False,
607,588,2026-08-11 02:43:57,К ВУЗу,1,6450.0,False,1,False,
608,589,2026-08-09 18:06:31,Алгоритмы старт,1,5990.0,False,1,False,
609,590,2026-09-04 11:04:11,Backend про,1,8945.0,False,1,False,
610,591,2026-09-05 10:13:46,AI агенты,1,8450.0,False,1,False,
611,592,2026-08-19 20:38:02,Алгоритмы старт,1,8245.0,False,1,False,
612,593,2026-09-06 19:53:15,Мат анализ,1,9950.0,False,1,False,
613,594,2026-09-03 18:16:38,AI агенты,1,5000.0,False,1,False,
614,595,2026-08-22 16:55:59,AI агенты | ML про,2,14950.0,True,1,False,
615,596,2026-09-05 16:26:36,ML про,1,8950.0,False,1,False,
616,597,2026-08-09 18:00:04,ML старт,1,5990.0,False,1,False,
617,598,2026-08-09 09:43:34,Backend старт | Алгоритмы,2,9900.0,True,1,False,
618,599,2026-08-26 12:25:10,Аналитика старт,1,8950.0,False,1,False,
619,599,2026-08-31 16:05:26,Аналитика про,1,8950.0,False,2,True,5.152962962962963
620,600,2026-08-22 15:48:13,AI агенты,1,7450.0,False,1,False,
621,601,2026-09-04 04:51:49,AI агенты | ML про | ML старт,3,22425.0,True,1,False,
622,601,2026-09-06 14:28:33,Аналитика про | Аналитика старт,2,13950.0,True,2,True,2.4005092592592594
623,602,2026-09-05 17:42:39,Backend про,1,8450.0,False,1,False,
624,603,2026-08-18 16:34:39,Аналитика старт,1,8745.0,False,1,False,
625,604,2026-09-06 19:17:57,Аналитика старт,1,8950.0,False,1,False,
626,605,2026-08-26 07:26:53,Алгоритмы про,1,8950.0,False,1,False,
627,606,2026-08-10 18:36:00,К ВУЗу,1,6450.0,False,1,False,
